https://ourworldindata.org/coronavirus-source-data,,,,,,,,,,,,,,,,
iso_code,country,updated,total_cases,confirmed,total_deaths,deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,tests_units,recovered
NOR,Norway,3/18/20,1308,139,3,0,241.273,25.64,0.553,0,28522,6875,5.234,1.262,people tested,people tested
NOR,Norway,3/19/20,1423,115,3,0,262.486,21.213,0.553,0,34583,6061,6.346,1.112,people tested,people tested
NOR,Norway,3/20/20,1552,129,6,3,286.281,23.795,1.107,0.553,43735,9152,8.025,1.679,people tested,people tested
NOR,Norway,3/21/20,1742,190,7,1,321.329,35.047,1.291,0.184,49451,5716,9.074,1.049,people tested,people tested
NOR,Norway,3/22/20,1926,184,7,0,355.269,33.941,1.291,0,54393,4942,9.981,0.907,people tested,people tested
NOR,Norway,3/23/20,2132,206,7,0,393.268,37.999,1.291,0,61251,6858,11.239,1.258,people tested,people tested
NOR,Norway,3/24/20,2371,239,8,1,437.354,44.086,1.476,0.184,70608,9357,12.956,1.717,people tested,people tested
NOR,Norway,3/25/20,2566,195,10,2,473.323,35.97,1.845,0.369,73089,2481,13.412,0.455,people tested,people tested
NOR,Norway,3/26/20,2916,350,12,2,537.884,64.561,2.214,0.369,73892,803,13.559,0.147,people tested,people tested
NOR,Norway,3/27/20,3156,240,14,2,582.154,44.27,2.582,0.369,78036,4144,14.319,0.76,people tested,people tested
NOR,Norway,3/28/20,3581,425,16,2,660.55,78.395,2.951,0.369,82584,4548,15.154,0.835,people tested,people tested
NOR,Norway,3/29/20,3845,264,20,4,709.247,48.697,3.689,0.738,85136,2552,15.622,0.468,people tested,people tested
NOR,Norway,3/30/20,4102,257,22,2,756.653,47.406,4.058,0.369,87191,2055,15.999,0.377,people tested,people tested
NOR,Norway,3/31/20,4226,124,26,4,779.526,22.873,4.796,0.738,90248,3057,16.56,0.561,people tested,people tested
NOR,Norway,4/1/20,4447,221,28,2,820.292,40.766,5.165,0.369,94265,4017,17.297,0.737,people tested,people tested
NOR,Norway,4/2/20,4665,218,32,4,860.504,40.212,5.903,0.738,98587,4322,18.09,0.793,people tested,people tested
NOR,Norway,4/3/20,4935,270,42,10,910.308,49.804,7.747,1.845,101986,3399,18.714,0.624,people tested,people tested
NOR,Norway,4/4/20,5208,273,44,2,960.665,50.357,8.116,0.369,105865,3879,19.426,0.712,people tested,people tested
NOR,Norway,4/5/20,5510,302,50,6,1016.372,55.707,9.223,1.107,108709,2844,19.948,0.522,people tested,people tested
NOR,Norway,4/6/20,5640,130,58,8,1040.352,23.98,10.699,1.476,111299,2590,20.423,0.475,people tested,people tested
NOR,Norway,4/7/20,5755,115,59,1,1061.565,21.213,10.883,0.184,113896,2597,20.9,0.477,people tested,people tested
NOR,Norway,4/8/20,5863,108,69,10,1081.486,19.922,12.728,1.845,118077,4181,21.667,0.767,people tested,people tested
NOR,Norway,4/9/20,6010,147,80,11,1108.602,27.116,14.757,2.029,121034,2957,22.209,0.543,people tested,people tested
NOR,Norway,4/10/20,6160,150,88,8,1136.271,27.669,16.232,1.476,123170,2136,22.601,0.392,people tested,people tested
NOR,Norway,4/11/20,6244,84,92,4,1151.766,15.495,16.97,0.738,124279,1109,22.805,0.203,people tested,people tested
NOR,Norway,4/12/20,6320,76,98,6,1165.785,14.019,18.077,1.107,126486,2207,23.21,0.405,people tested,people tested
NOR,Norway,4/13/20,6415,95,103,5,1183.308,17.524,18.999,0.922,127305,819,23.36,0.15,people tested,people tested
NOR,Norway,4/14/20,6488,73,114,11,1196.774,13.466,21.028,2.029,128569,1264,23.592,0.232,people tested,people tested
NOR,Norway,4/15/20,6566,78,127,13,1211.162,14.388,23.426,2.398,130216,1647,23.894,0.302,people tested,people tested
NOR,Norway,4/16/20,6677,111,130,3,1231.637,20.475,23.98,0.553,133707,3491,24.535,0.641,people tested,people tested
NOR,Norway,4/17/20,6791,114,136,6,1252.665,21.028,25.087,1.107,136236,2529,24.999,0.464,people tested,people tested
NOR,Norway,4/18/20,6791,0,136,0,1252.665,0,25.087,0,139668,3432,25.629,0.63,people tested,people tested
NOR,Norway,4/19/20,6984,193,148,12,1288.266,35.601,27.3,2.214,142166,2498,26.087,0.458,people tested,people tested
NOR,Norway,4/20/20,7068,84,154,6,1303.76,15.495,28.407,1.107,143255,1089,26.287,0.2,people tested,people tested
NOR,Norway,4/21/20,7113,45,154,0,1312.061,8.301,28.407,0,145279,2024,26.658,0.371,people tested,people tested
NOR,Norway,4/22/20,7166,53,163,9,1321.837,9.776,30.067,1.66,148656,3377,27.278,0.62,people tested,people tested
NOR,Norway,4/23/20,7250,84,169,6,1337.332,15.495,31.174,1.107,152095,3439,27.909,0.631,people tested,people tested
NOR,Norway,4/24/20,7345,95,180,11,1354.856,17.524,33.203,2.029,155125,3030,28.465,0.556,people tested,people tested
NOR,Norway,4/25/20,7408,63,191,11,1366.477,11.621,35.232,2.029,,,,,,
NOR,Norway,4/26/20,7467,59,193,2,1377.36,10.883,35.601,0.369,,,,,,
NPL,Nepal,12/31/19,0,0,0,0,0,0,0,0,,,,,,
NPL,Nepal,1/1/20,0,0,0,0,0,0,0,0,,,,,,
NPL,Nepal,1/2/20,0,0,0,0,0,0,0,0,,,,,,
NPL,Nepal,1/3/20,0,0,0,0,0,0,0,0,,,,,,
NPL,Nepal,1/4/20,0,0,0,0,0,0,0,0,,,,,,
NPL,Nepal,1/5/20,0,0,0,0,0,0,0,0,,,,,,
NPL,Nepal,1/6/20,0,0,0,0,0,0,0,0,,,,,,
NPL,Nepal,1/7/20,0,0,0,0,0,0,0,0,,,,,,
NPL,Nepal,1/8/20,0,0,0,0,0,0,0,0,,,,,,
NPL,Nepal,1/9/20,0,0,0,0,0,0,0,0,,,,,,
NPL,Nepal,1/10/20,0,0,0,0,0,0,0,0,,,,,,
NPL,Nepal,1/11/20,0,0,0,0,0,0,0,0,,,,,,
NPL,Nepal,1/12/20,0,0,0,0,0,0,0,0,,,,,,
NPL,Nepal,1/13/20,0,0,0,0,0,0,0,0,,,,,,
NPL,Nepal,1/14/20,0,0,0,0,0,0,0,0,,,,,,
NPL,Nepal,1/15/20,0,0,0,0,0,0,0,0,,,,,,
NPL,Nepal,1/16/20,0,0,0,0,0,0,0,0,,,,,,
NPL,Nepal,1/17/20,0,0,0,0,0,0,0,0,,,,,,
NPL,Nepal,1/18/20,0,0,0,0,0,0,0,0,,,,,,
NPL,Nepal,1/19/20,0,0,0,0,0,0,0,0,,,,,,
NPL,Nepal,1/20/20,0,0,0,0,0,0,0,0,,,,,,
NPL,Nepal,1/21/20,0,0,0,0,0,0,0,0,,,,,,
NPL,Nepal,1/22/20,0,0,0,0,0,0,0,0,,,,,,
NPL,Nepal,1/23/20,0,0,0,0,0,0,0,0,,,,,,
NPL,Nepal,1/24/20,0,0,0,0,0,0,0,0,,,,,,
NPL,Nepal,1/25/20,1,1,0,0,0.034,0.034,0,0,,,,,,
NPL,Nepal,1/26/20,1,0,0,0,0.034,0,0,0,,,,,,
NPL,Nepal,1/27/20,1,0,0,0,0.034,0,0,0,,,,,,
NPL,Nepal,1/28/20,1,0,0,0,0.034,0,0,0,3,,0,,people tested,people tested
NPL,Nepal,1/29/20,1,0,0,0,0.034,0,0,0,4,1,0,0,people tested,people tested
NPL,Nepal,1/30/20,1,0,0,0,0.034,0,0,0,5,1,0,0,people tested,people tested
NPL,Nepal,1/31/20,1,0,0,0,0.034,0,0,0,,,,,,
NPL,Nepal,2/1/20,1,0,0,0,0.034,0,0,0,,,,,,
NPL,Nepal,2/2/20,1,0,0,0,0.034,0,0,0,,,,,,
NPL,Nepal,2/3/20,1,0,0,0,0.034,0,0,0,,,,,,
NPL,Nepal,2/4/20,1,0,0,0,0.034,0,0,0,14,,0,,people tested,people tested
NPL,Nepal,2/5/20,1,0,0,0,0.034,0,0,0,,,,,,
NPL,Nepal,2/6/20,1,0,0,0,0.034,0,0,0,18,,0.001,,people tested,people tested
NPL,Nepal,2/7/20,1,0,0,0,0.034,0,0,0,,,,,,
NPL,Nepal,2/8/20,1,0,0,0,0.034,0,0,0,,,,,,
NPL,Nepal,2/9/20,1,0,0,0,0.034,0,0,0,,,,,,
NPL,Nepal,2/10/20,1,0,0,0,0.034,0,0,0,,,,,,
NPL,Nepal,2/11/20,1,0,0,0,0.034,0,0,0,,,,,,
NPL,Nepal,2/12/20,1,0,0,0,0.034,0,0,0,20,,0.001,,people tested,people tested
NPL,Nepal,2/13/20,1,0,0,0,0.034,0,0,0,24,4,0.001,0,people tested,people tested
NPL,Nepal,2/14/20,1,0,0,0,0.034,0,0,0,,,,,,
NPL,Nepal,2/15/20,1,0,0,0,0.034,0,0,0,,,,,,
NPL,Nepal,2/16/20,1,0,0,0,0.034,0,0,0,34,,0.001,,people tested,people tested
NPL,Nepal,2/17/20,1,0,0,0,0.034,0,0,0,,,,,,
NPL,Nepal,2/18/20,1,0,0,0,0.034,0,0,0,35,,0.001,,people tested,people tested
NPL,Nepal,2/19/20,1,0,0,0,0.034,0,0,0,210,175,0.007,0.006,people tested,people tested
NPL,Nepal,2/20/20,1,0,0,0,0.034,0,0,0,212,2,0.007,0,people tested,people tested
NPL,Nepal,2/21/20,1,0,0,0,0.034,0,0,0,,,,,,
NPL,Nepal,2/22/20,1,0,0,0,0.034,0,0,0,,,,,,
NPL,Nepal,2/23/20,1,0,0,0,0.034,0,0,0,216,,0.007,,people tested,people tested
NPL,Nepal,2/24/20,1,0,0,0,0.034,0,0,0,217,1,0.007,0,people tested,people tested
NPL,Nepal,2/25/20,1,0,0,0,0.034,0,0,0,221,4,0.007,0,people tested,people tested
NPL,Nepal,2/26/20,1,0,0,0,0.034,0,0,0,222,1,0.007,0,people tested,people tested
NPL,Nepal,2/27/20,1,0,0,0,0.034,0,0,0,,,,,,
NPL,Nepal,2/28/20,1,0,0,0,0.034,0,0,0,224,,0.007,,people tested,people tested
NPL,Nepal,2/29/20,1,0,0,0,0.034,0,0,0,,,,,,
NPL,Nepal,3/1/20,1,0,0,0,0.034,0,0,0,243,,0.008,,people tested,people tested
NPL,Nepal,3/2/20,1,0,0,0,0.034,0,0,0,425,182,0.014,0.006,people tested,people tested
NPL,Nepal,3/3/20,0,0,0,0,,,,,433,8,0.014,0,people tested,people tested
NPL,Nepal,3/6/20,0,0,0,0,,,,,437,,0.014,,people tested,people tested
NPL,Nepal,3/10/20,0,0,0,0,,,,,445,,0.015,,people tested,people tested
NPL,Nepal,3/11/20,0,0,0,0,,,,,447,2,0.015,0,people tested,people tested
NPL,Nepal,3/12/20,0,0,0,0,,,,,450,3,0.015,0,people tested,people tested
NPL,Nepal,3/13/20,0,0,0,0,,,,,456,6,0.015,0,people tested,people tested
NPL,Nepal,3/15/20,1,0,0,0,0.034,0,0,0,467,,0.015,,people tested,people tested
NPL,Nepal,3/16/20,0,0,0,0,,,,,478,11,0.016,0,people tested,people tested
NPL,Nepal,3/17/20,1,0,0,0,0.034,0,0,0,496,18,0.016,0.001,people tested,people tested
NPL,Nepal,3/18/20,1,0,0,0,0.034,0,0,0,512,16,0.017,0.001,people tested,people tested
NPL,Nepal,3/19/20,1,0,0,0,0.034,0,0,0,529,17,0.017,0.001,people tested,people tested
NPL,Nepal,3/20/20,1,0,0,0,0.034,0,0,0,546,17,0.018,0.001,people tested,people tested
NPL,Nepal,3/21/20,1,0,0,0,0.034,0,0,0,,,,,,
NPL,Nepal,3/22/20,1,0,0,0,0.034,0,0,0,572,,0.019,,people tested,people tested
NPL,Nepal,3/23/20,1,0,0,0,0.034,0,0,0,609,37,0.02,0.001,people tested,people tested
NPL,Nepal,3/24/20,2,1,0,0,0.069,0.034,0,0,610,1,0.02,0,people tested,people tested
NPL,Nepal,3/25/20,3,1,0,0,0.103,0.034,0,0,687,77,0.023,0.003,people tested,people tested
NPL,Nepal,3/26/20,3,0,0,0,0.103,0,0,0,758,71,0.025,0.002,people tested,people tested
NPL,Nepal,3/27/20,3,0,0,0,0.103,0,0,0,802,44,0.027,0.001,people tested,people tested
NPL,Nepal,3/28/20,3,0,0,0,0.103,0,0,0,875,73,0.029,0.002,people tested,people tested
NPL,Nepal,3/29/20,5,2,0,0,0.172,0.069,0,0,917,42,0.03,0.001,people tested,people tested
NPL,Nepal,3/30/20,5,0,0,0,0.172,0,0,0,993,76,0.033,0.003,people tested,people tested
NPL,Nepal,3/31/20,5,0,0,0,0.172,0,0,0,1060,67,0.035,0.002,people tested,people tested
NPL,Nepal,4/1/20,5,0,0,0,0.172,0,0,0,1145,85,0.038,0.003,people tested,people tested
NPL,Nepal,4/2/20,5,0,0,0,0.172,0,0,0,1185,40,0.039,0.001,people tested,people tested
NPL,Nepal,4/3/20,5,0,0,0,0.172,0,0,0,1308,123,0.043,0.004,people tested,people tested
NPL,Nepal,4/4/20,6,1,0,0,0.206,0.034,0,0,1521,213,0.05,0.007,people tested,people tested
NPL,Nepal,4/5/20,6,0,0,0,0.206,0,0,0,1642,121,0.054,0.004,people tested,people tested
NPL,Nepal,4/6/20,9,3,0,0,0.309,0.103,0,0,1890,248,0.062,0.008,people tested,people tested
NPL,Nepal,4/7/20,9,0,0,0,0.309,0,0,0,2122,232,0.07,0.008,people tested,people tested
NPL,Nepal,4/8/20,9,0,0,0,0.309,0,0,0,2366,244,0.078,0.008,people tested,people tested
NPL,Nepal,4/9/20,9,0,0,0,0.309,0,0,0,2895,529,0.096,0.017,people tested,people tested
NPL,Nepal,4/10/20,9,0,0,0,0.309,0,0,0,3111,216,0.103,0.007,people tested,people tested
NPL,Nepal,4/11/20,9,0,0,0,0.309,0,0,0,4426,1315,0.146,0.043,people tested,people tested
NPL,Nepal,4/12/20,9,0,0,0,0.309,0,0,0,5184,758,0.171,0.025,people tested,people tested
NPL,Nepal,4/13/20,12,3,0,0,0.412,0.103,0,0,5691,507,0.188,0.017,people tested,people tested
NPL,Nepal,4/14/20,14,2,0,0,0.48,0.069,0,0,6299,608,0.208,0.02,people tested,people tested
NPL,Nepal,4/15/20,16,2,0,0,0.549,0.069,0,0,6871,572,0.227,0.019,people tested,people tested
NPL,Nepal,4/16/20,16,0,0,0,0.549,0,0,0,7240,369,0.239,0.012,people tested,people tested
NPL,Nepal,4/17/20,16,0,0,0,0.549,0,0,0,7458,218,0.246,0.007,people tested,people tested
NPL,Nepal,4/18/20,30,14,0,0,1.03,0.48,0,0,8013,555,0.265,0.018,people tested,people tested
NPL,Nepal,4/19/20,31,1,0,0,1.064,0.034,0,0,8081,68,0.267,0.002,people tested,people tested
NPL,Nepal,4/20/20,31,0,0,0,1.064,0,0,0,8414,333,0.278,0.011,people tested,people tested
NPL,Nepal,4/21/20,31,0,0,0,1.064,0,0,0,8763,349,0.29,0.012,people tested,people tested
NPL,Nepal,4/22/20,42,11,0,0,1.441,0.378,0,0,9014,251,0.298,0.008,people tested,people tested
NPL,Nepal,4/23/20,45,3,0,0,1.544,0.103,0,0,9200,186,0.304,0.006,people tested,people tested
NPL,Nepal,4/24/20,48,3,0,0,1.647,0.103,0,0,9402,202,0.311,0.007,people tested,people tested
NPL,Nepal,4/25/20,49,1,0,0,1.682,0.034,0,0,9666,264,0.319,0.009,people tested,people tested
NPL,Nepal,4/26/20,49,0,0,0,1.682,0,0,0,,,,,,
NZL,New Zealand,12/31/19,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,1/1/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,1/2/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,1/3/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,1/4/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,1/5/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,1/6/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,1/7/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,1/8/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,1/9/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,1/10/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,1/11/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,1/12/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,1/13/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,1/14/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,1/15/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,1/16/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,1/17/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,1/18/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,1/19/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,1/20/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,1/21/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,1/22/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,1/23/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,1/24/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,1/25/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,1/26/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,1/27/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,1/28/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,1/29/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,1/30/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,1/31/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,2/1/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,2/2/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,2/3/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,2/4/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,2/5/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,2/6/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,2/7/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,2/8/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,2/9/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,2/10/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,2/11/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,2/12/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,2/13/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,2/14/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,2/15/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,2/16/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,2/17/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,2/18/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,2/19/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,2/20/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,2/21/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,2/22/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,2/23/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,2/24/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,2/25/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,2/26/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,2/27/20,0,0,0,0,0,0,0,0,,,,,,
NZL,New Zealand,2/28/20,1,1,0,0,0.207,0.207,0,0,,,,,,
NZL,New Zealand,2/29/20,1,0,0,0,0.207,0,0,0,,,,,,
NZL,New Zealand,3/1/20,1,0,0,0,0.207,0,0,0,,,,,,
NZL,New Zealand,3/2/20,1,0,0,0,0.207,0,0,0,,,,,,
NZL,New Zealand,3/4/20,2,1,0,0,0.415,0.207,0,0,,,,,,
NZL,New Zealand,3/5/20,3,1,0,0,0.622,0.207,0,0,,,,,,
NZL,New Zealand,3/6/20,4,1,0,0,0.829,0.207,0,0,,,,,,
NZL,New Zealand,3/7/20,5,1,0,0,1.037,0.207,0,0,,,,,,
NZL,New Zealand,3/9/20,0,0,0,0,,,,,312,,0.065,,units unclear,units unclear
NZL,New Zealand,3/10/20,0,0,0,0,,,,,401,89,0.083,0.018,units unclear,units unclear
NZL,New Zealand,3/11/20,0,0,0,0,,,,,484,83,0.1,0.017,units unclear,units unclear
NZL,New Zealand,3/12/20,0,0,0,0,,,,,515,31,0.107,0.006,units unclear,units unclear
NZL,New Zealand,3/13/20,0,0,0,0,,,,,550,35,0.114,0.007,units unclear,units unclear
NZL,New Zealand,3/14/20,6,1,0,0,1.244,0.207,0,0,584,34,0.121,0.007,units unclear,units unclear
NZL,New Zealand,3/15/20,8,2,0,0,1.659,0.415,0,0,726,142,0.15,0.029,units unclear,units unclear
NZL,New Zealand,3/16/20,0,0,0,0,,,,,1051,325,0.217,0.067,units unclear,units unclear
NZL,New Zealand,3/17/20,0,0,0,0,,,,,1710,659,0.354,0.136,units unclear,units unclear
NZL,New Zealand,3/18/20,20,12,0,0,4.147,2.488,0,0,2919,1209,0.604,0.25,units unclear,units unclear
NZL,New Zealand,3/19/20,28,8,0,0,5.806,1.659,0,0,4210,1291,0.871,0.267,units unclear,units unclear
NZL,New Zealand,3/20/20,39,11,0,0,8.088,2.281,0,0,5764,1554,1.192,0.321,units unclear,units unclear
NZL,New Zealand,3/21/20,53,14,0,0,10.991,2.903,0,0,6940,1176,1.436,0.243,units unclear,units unclear
NZL,New Zealand,3/22/20,66,13,0,0,13.687,2.696,0,0,8196,1256,1.695,0.26,units unclear,units unclear
NZL,New Zealand,3/23/20,102,36,0,0,21.152,7.465,0,0,9246,1050,1.913,0.217,units unclear,units unclear
NZL,New Zealand,3/24/20,142,40,0,0,29.447,8.295,0,0,10790,1544,2.232,0.319,units unclear,units unclear
NZL,New Zealand,3/25/20,189,47,0,0,39.193,9.747,0,0,13382,2592,2.768,0.536,units unclear,units unclear
NZL,New Zealand,3/26/20,262,73,0,0,54.332,15.138,0,0,15499,2117,3.206,0.438,units unclear,units unclear
NZL,New Zealand,3/27/20,338,76,0,0,70.092,15.76,0,0,17566,2067,3.634,0.428,units unclear,units unclear
NZL,New Zealand,3/28/20,416,78,0,0,86.267,16.175,0,0,19375,1809,4.008,0.374,units unclear,units unclear
NZL,New Zealand,3/29/20,476,60,1,1,98.709,12.442,0.207,0.207,20293,918,4.198,0.19,units unclear,units unclear
NZL,New Zealand,3/30/20,552,76,1,0,114.47,15.76,0.207,0,21684,1391,4.485,0.288,units unclear,units unclear
NZL,New Zealand,3/31/20,647,95,1,0,134.17,19.7,0.207,0,23777,2093,4.918,0.433,units unclear,units unclear
NZL,New Zealand,4/1/20,647,0,1,0,134.17,0,0.207,0,26339,2562,5.448,0.53,units unclear,units unclear
NZL,New Zealand,4/2/20,723,76,1,0,149.931,15.76,0.207,0,29785,3446,6.161,0.713,units unclear,units unclear
NZL,New Zealand,4/3/20,772,49,1,0,160.092,10.161,0.207,0,33416,3631,6.912,0.751,units unclear,units unclear
NZL,New Zealand,4/4/20,824,52,1,0,170.875,10.783,0.207,0,36509,3093,7.552,0.64,units unclear,units unclear
NZL,New Zealand,4/5/20,872,48,1,0,180.829,9.954,0.207,0,40218,3709,8.319,0.767,units unclear,units unclear
NZL,New Zealand,4/6/20,911,39,1,0,188.917,8.088,0.207,0,43126,2908,8.921,0.602,units unclear,units unclear
NZL,New Zealand,4/7/20,943,32,1,0,195.553,6.636,0.207,0,47175,4049,9.758,0.838,units unclear,units unclear
NZL,New Zealand,4/8/20,969,26,1,0,200.944,5.392,0.207,0,51165,3990,10.583,0.825,units unclear,units unclear
NZL,New Zealand,4/9/20,992,23,1,0,205.714,4.77,0.207,0,55685,4520,11.518,0.935,units unclear,units unclear
NZL,New Zealand,4/10/20,1015,23,2,1,210.483,4.77,0.415,0.207,58746,3061,12.152,0.633,units unclear,units unclear
NZL,New Zealand,4/11/20,1035,20,4,2,214.631,4.147,0.829,0.415,61167,2421,12.652,0.501,units unclear,units unclear
NZL,New Zealand,4/12/20,1049,14,4,0,217.534,2.903,0.829,0,62827,1660,12.996,0.343,units unclear,units unclear
NZL,New Zealand,4/13/20,1064,15,5,1,220.645,3.111,1.037,0.207,64399,1572,13.321,0.325,units unclear,units unclear
NZL,New Zealand,4/14/20,1072,8,9,4,222.304,1.659,1.866,0.829,66499,2100,13.755,0.434,units unclear,units unclear
NZL,New Zealand,4/15/20,1078,6,9,0,223.548,1.244,1.866,0,70160,3661,14.513,0.757,units unclear,units unclear
NZL,New Zealand,4/16/20,1084,6,9,0,224.792,1.244,1.866,0,74401,4241,15.39,0.877,units unclear,units unclear
NZL,New Zealand,4/17/20,1086,2,11,2,225.207,0.415,2.281,0.415,79078,4677,16.357,0.967,units unclear,units unclear
NZL,New Zealand,4/18/20,1094,8,11,0,226.866,1.659,2.281,0,83224,4146,17.215,0.858,units unclear,units unclear
NZL,New Zealand,4/19/20,1098,4,12,1,227.695,0.829,2.488,0.207,86305,3081,17.852,0.637,units unclear,units unclear
NZL,New Zealand,4/20/20,1105,7,12,0,229.147,1.452,2.488,0,89508,3203,18.515,0.663,units unclear,units unclear
NZL,New Zealand,4/21/20,1107,2,13,1,229.562,0.415,2.696,0.207,94797,5289,19.609,1.094,units unclear,units unclear
NZL,New Zealand,4/22/20,1112,5,14,1,230.599,1.037,2.903,0.207,101277,6480,20.949,1.34,units unclear,units unclear
NZL,New Zealand,4/23/20,1112,0,16,2,230.599,0,3.318,0.415,108238,6961,22.389,1.44,units unclear,units unclear
NZL,New Zealand,4/24/20,1114,2,17,1,231.013,0.415,3.525,0.207,115015,6777,23.791,1.402,units unclear,units unclear
NZL,New Zealand,4/25/20,1117,3,18,1,231.635,0.622,3.733,0.207,120981,5966,25.025,1.234,units unclear,units unclear
NZL,New Zealand,4/26/20,1121,4,18,0,232.465,0.829,3.733,0,,,,,,
OMN,Oman,12/31/19,0,0,0,0,0,0,0,0,,,,,,
OMN,Oman,1/1/20,0,0,0,0,0,0,0,0,,,,,,
OMN,Oman,1/2/20,0,0,0,0,0,0,0,0,,,,,,
OMN,Oman,1/3/20,0,0,0,0,0,0,0,0,,,,,,
OMN,Oman,1/4/20,0,0,0,0,0,0,0,0,,,,,,
OMN,Oman,1/5/20,0,0,0,0,0,0,0,0,,,,,,
OMN,Oman,1/6/20,0,0,0,0,0,0,0,0,,,,,,
OMN,Oman,1/7/20,0,0,0,0,0,0,0,0,,,,,,
OMN,Oman,1/8/20,0,0,0,0,0,0,0,0,,,,,,
OMN,Oman,1/9/20,0,0,0,0,0,0,0,0,,,,,,
OMN,Oman,1/10/20,0,0,0,0,0,0,0,0,,,,,,
OMN,Oman,1/11/20,0,0,0,0,0,0,0,0,,,,,,
OMN,Oman,1/12/20,0,0,0,0,0,0,0,0,,,,,,
OMN,Oman,1/13/20,0,0,0,0,0,0,0,0,,,,,,
OMN,Oman,1/14/20,0,0,0,0,0,0,0,0,,,,,,
OMN,Oman,1/15/20,0,0,0,0,0,0,0,0,,,,,,
OMN,Oman,1/16/20,0,0,0,0,0,0,0,0,,,,,,
OMN,Oman,1/17/20,0,0,0,0,0,0,0,0,,,,,,
OMN,Oman,1/18/20,0,0,0,0,0,0,0,0,,,,,,
OMN,Oman,1/19/20,0,0,0,0,0,0,0,0,,,,,,
OMN,Oman,1/20/20,0,0,0,0,0,0,0,0,,,,,,
